group	x	ymin	ymax	showSelected2
2	31.4	96.875	96.875	GP_logistic_EP
2	31.4	96.875	97.9166666666667	GP_logistic_EP
2	31.4	96.875	97.9166666666667	GP_logistic_EP
2	31.4	96.875	97.9166666666667	GP_logistic_EP
3	4	95.8333333333333	97.9166666666667	GP_logistic_EP
3	6	84.375	96.875	GP_logistic_EP
3	8	86.4583333333333	97.9166666666667	GP_logistic_EP
3	10	78.125	96.875	GP_logistic_EP
3	12	94.7916666666667	98.9583333333334	GP_logistic_EP
3	14	84.375	96.875	GP_logistic_EP
3	16	73.9583333333334	97.9166666666667	GP_logistic_EP
3	18	73.75	96.875	GP_logistic_EP
3	20	73.75	95.8333333333333	GP_logistic_EP
3	25	95.8333333333333	97.9166666666667	GP_logistic_EP
3	30	93.75	96.875	GP_logistic_EP
3	31.4	96.875	98.9583333333334	GP_logistic_EP
3	31.4	94.7916666666667	97.9166666666667	GP_logistic_EP
3	31.4	95.8333333333333	96.875	GP_logistic_EP
3	31.4	94.7916666666667	97.9166666666667	GP_logistic_EP
3	31.4	94.7916666666667	96.875	GP_logistic_EP
3	31.4	95.8333333333333	96.875	GP_logistic_EP
1	2	73.75	73.75	GP_logistic_EP
1	4	73.75	73.75	GP_logistic_EP
1	6	73.75	73.75	GP_logistic_EP
1	8	73.75	73.75	GP_logistic_EP
1	10	73.75	75	GP_logistic_EP
1	12	73.9583333333334	81.25	GP_logistic_EP
1	14	73.9583333333334	81.25	GP_logistic_EP
1	16	73.9583333333334	81.25	GP_logistic_EP
1	18	76.0416666666667	81.25	GP_logistic_EP
1	20	76.0416666666667	81.25	GP_logistic_EP
1	25	79.1666666666667	81.25	GP_logistic_EP
1	30	79.1666666666667	81.25	GP_logistic_EP
1	31.4	79.1666666666667	81.25	GP_logistic_EP
1	31.4	79.1666666666667	81.25	GP_logistic_EP
1	31.4	79.1666666666667	81.25	GP_logistic_EP
1	31.4	80.2083333333333	81.25	GP_logistic_EP
1	31.4	80.2083333333333	81.25	GP_logistic_EP
1	31.4	80.2083333333333	81.25	GP_logistic_EP
4	2	96.875	96.875	GP_logistic_EP
4	4	95.8333333333333	96.875	GP_logistic_EP
4	6	96.875	96.875	GP_logistic_EP
4	8	96.875	96.875	GP_logistic_EP
4	10	96.875	96.875	GP_logistic_EP
4	12	96.875	96.875	GP_logistic_EP
4	14	96.875	96.875	GP_logistic_EP
4	16	96.875	96.875	GP_logistic_EP
4	18	96.875	96.875	GP_logistic_EP
4	20	96.875	96.875	GP_logistic_EP
4	25	96.875	96.875	GP_logistic_EP
4	30	96.875	96.875	GP_logistic_EP
4	31.4	96.875	96.875	GP_logistic_EP
4	31.4	96.875	96.875	GP_logistic_EP
4	31.4	96.875	96.875	GP_logistic_EP
4	31.4	96.875	96.875	GP_logistic_EP
4	31.4	96.875	96.875	GP_logistic_EP
4	31.4	96.875	96.875	GP_logistic_EP
5	2	96.875	96.875	GP_logistic_EP
5	4	96.875	96.875	GP_logistic_EP
5	6	92.7083333333333	92.7083333333333	GP_logistic_EP
5	8	92.7083333333333	96.875	GP_logistic_EP
5	10	92.7083333333333	96.875	GP_logistic_EP
5	12	92.7083333333333	96.875	GP_logistic_EP
5	14	92.7083333333333	96.875	GP_logistic_EP
5	16	92.7083333333333	96.875	GP_logistic_EP
5	18	96.875	97.9166666666667	GP_logistic_EP
5	20	96.875	96.875	GP_logistic_EP
5	25	96.875	96.875	GP_logistic_EP
5	30	96.875	96.875	GP_logistic_EP
5	31.4	96.875	97.9166666666667	GP_logistic_EP
5	31.4	96.875	97.9166666666667	GP_logistic_EP
5	31.4	96.875	96.875	GP_logistic_EP
5	31.4	96.875	98.9583333333334	GP_logistic_EP
5	31.4	96.875	98.9583333333334	GP_logistic_EP
5	31.4	96.875	98.9583333333334	GP_logistic_EP
6	2	82.2916666666667	82.2916666666667	GP_logistic_EP
6	4	82.2916666666667	82.2916666666667	GP_logistic_EP
6	6	82.2916666666667	82.2916666666667	GP_logistic_EP
6	8	82.2916666666667	82.2916666666667	GP_logistic_EP
6	10	82.2916666666667	82.2916666666667	GP_logistic_EP
6	12	82.2916666666667	82.2916666666667	GP_logistic_EP
6	14	82.2916666666667	82.2916666666667	GP_logistic_EP
6	16	82.2916666666667	82.2916666666667	GP_logistic_EP
6	18	82.2916666666667	82.2916666666667	GP_logistic_EP
6	20	82.2916666666667	82.2916666666667	GP_logistic_EP
6	25	82.2916666666667	82.2916666666667	GP_logistic_EP
6	30	82.2916666666667	82.2916666666667	GP_logistic_EP
6	31.4	82.2916666666667	82.2916666666667	GP_logistic_EP
6	31.4	82.2916666666667	82.2916666666667	GP_logistic_EP
6	31.4	82.2916666666667	82.2916666666667	GP_logistic_EP
6	31.4	82.2916666666667	82.2916666666667	GP_logistic_EP
6	31.4	82.2916666666667	82.2916666666667	GP_logistic_EP
6	31.4	82.2916666666667	82.2916666666667	GP_logistic_EP
2	4	73.75	92.7083333333333	GP_logistic_EP_testtailored
2	5	73.75	92.7083333333333	GP_logistic_EP_testtailored
2	6	92.7083333333333	92.7083333333333	GP_logistic_EP_testtailored
2	7	92.7083333333333	92.7083333333333	GP_logistic_EP_testtailored
2	8	92.7083333333333	95.8333333333333	GP_logistic_EP_testtailored
2	9	95.8333333333333	96.875	GP_logistic_EP_testtailored
2	10	95.8333333333333	96.875	GP_logistic_EP_testtailored
2	11	95.8333333333333	96.875	GP_logistic_EP_testtailored
2	12	95.8333333333333	96.875	GP_logistic_EP_testtailored
2	13	95.8333333333333	96.875	GP_logistic_EP_testtailored
2	14	95.8333333333333	96.875	GP_logistic_EP_testtailored
2	15	96.875	96.875	GP_logistic_EP_testtailored
2	16	96.875	96.875	GP_logistic_EP_testtailored
2	17	96.875	96.875	GP_logistic_EP_testtailored
2	18	96.875	96.875	GP_logistic_EP_testtailored
2	19	96.875	96.875	GP_logistic_EP_testtailored
2	20	96.875	96.875	GP_logistic_EP_testtailored
2	21	96.875	96.875	GP_logistic_EP_testtailored
2	22	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	23	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	24	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	25	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	26	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	27	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	28	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	29	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	30	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	31	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	97.9166666666667	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	97.9166666666667	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	97.9166666666667	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	96.875	GP_logistic_EP_testtailored
2	31.4	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	96.875	GP_logistic_EP_testtailored
2	31.4	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	96.875	GP_logistic_EP_testtailored
2	31.4	96.875	96.875	GP_logistic_EP_testtailored
2	31.4	96.875	96.875	GP_logistic_EP_testtailored
2	31.4	96.875	96.875	GP_logistic_EP_testtailored
2	31.4	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	97.9166666666667	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	97.9166666666667	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	97.9166666666667	GP_logistic_EP_testtailored
3	4	76.0416666666667	95.8333333333333	GP_logistic_EP_testtailored
3	6	73.75	82.2916666666667	GP_logistic_EP_testtailored
3	8	85.4166666666667	91.6666666666667	GP_logistic_EP_testtailored
3	10	85.4166666666667	92.7083333333333	GP_logistic_EP_testtailored
3	12	88.5416666666667	96.875	GP_logistic_EP_testtailored
3	14	88.5416666666667	96.875	GP_logistic_EP_testtailored
3	16	91.6666666666667	96.875	GP_logistic_EP_testtailored
3	18	92.7083333333333	96.875	GP_logistic_EP_testtailored
3	20	92.7083333333333	95.8333333333333	GP_logistic_EP_testtailored
3	25	94.7916666666667	96.875	GP_logistic_EP_testtailored
3	30	93.75	95.8333333333333	GP_logistic_EP_testtailored
3	31.4	95.8333333333333	96.875	GP_logistic_EP_testtailored
3	31.4	95.8333333333333	96.875	GP_logistic_EP_testtailored
3	31.4	95.8333333333333	96.875	GP_logistic_EP_testtailored
3	31.4	95.8333333333333	96.875	GP_logistic_EP_testtailored
3	31.4	96.875	96.875	GP_logistic_EP_testtailored
3	31.4	96.875	96.875	GP_logistic_EP_testtailored
1	2	73.75	73.75	GP_logistic_EP_testtailored
1	4	73.75	73.75	GP_logistic_EP_testtailored
1	6	73.75	73.75	GP_logistic_EP_testtailored
1	8	73.75	73.75	GP_logistic_EP_testtailored
1	10	73.75	73.75	GP_logistic_EP_testtailored
1	12	73.75	73.75	GP_logistic_EP_testtailored
1	14	73.75	73.75	GP_logistic_EP_testtailored
1	16	73.75	73.75	GP_logistic_EP_testtailored
1	18	73.75	73.9583333333334	GP_logistic_EP_testtailored
1	20	73.75	73.9583333333334	GP_logistic_EP_testtailored
1	25	73.75	73.9583333333334	GP_logistic_EP_testtailored
1	30	73.75	73.9583333333334	GP_logistic_EP_testtailored
1	31.4	73.75	73.9583333333334	GP_logistic_EP_testtailored
1	31.4	73.9583333333334	78.125	GP_logistic_EP_testtailored
1	31.4	73.9583333333334	81.25	GP_logistic_EP_testtailored
1	31.4	75	81.25	GP_logistic_EP_testtailored
1	31.4	79.1666666666667	81.25	GP_logistic_EP_testtailored
1	31.4	79.1666666666667	81.25	GP_logistic_EP_testtailored
4	2	96.875	96.875	GP_logistic_EP_testtailored
4	4	96.875	96.875	GP_logistic_EP_testtailored
4	6	96.875	96.875	GP_logistic_EP_testtailored
4	8	96.875	96.875	GP_logistic_EP_testtailored
4	10	96.875	96.875	GP_logistic_EP_testtailored
4	12	96.875	96.875	GP_logistic_EP_testtailored
4	14	96.875	96.875	GP_logistic_EP_testtailored
4	16	96.875	96.875	GP_logistic_EP_testtailored
4	18	96.875	96.875	GP_logistic_EP_testtailored
4	20	96.875	96.875	GP_logistic_EP_testtailored
4	25	96.875	96.875	GP_logistic_EP_testtailored
4	30	95.8333333333333	96.875	GP_logistic_EP_testtailored
4	31.4	95.8333333333333	96.875	GP_logistic_EP_testtailored
4	31.4	96.875	96.875	GP_logistic_EP_testtailored
4	31.4	96.875	96.875	GP_logistic_EP_testtailored
4	31.4	96.875	96.875	GP_logistic_EP_testtailored
4	31.4	96.875	96.875	GP_logistic_EP_testtailored
4	31.4	96.875	96.875	GP_logistic_EP_testtailored
5	2	96.875	96.875	GP_logistic_EP_testtailored
5	4	95.8333333333333	96.875	GP_logistic_EP_testtailored
5	6	96.875	96.875	GP_logistic_EP_testtailored
5	8	95.8333333333333	96.875	GP_logistic_EP_testtailored
5	10	95.8333333333333	96.875	GP_logistic_EP_testtailored
5	12	95.8333333333333	96.875	GP_logistic_EP_testtailored
5	14	95.8333333333333	96.875	GP_logistic_EP_testtailored
5	16	95.8333333333333	96.875	GP_logistic_EP_testtailored
5	18	95.8333333333333	96.875	GP_logistic_EP_testtailored
5	20	95.8333333333333	96.875	GP_logistic_EP_testtailored
5	25	96.875	96.875	GP_logistic_EP_testtailored
5	30	96.875	96.875	GP_logistic_EP_testtailored
5	31.4	96.875	96.875	GP_logistic_EP_testtailored
5	31.4	96.875	98.9583333333334	GP_logistic_EP_testtailored
5	31.4	96.875	98.9583333333334	GP_logistic_EP_testtailored
5	31.4	96.875	98.9583333333334	GP_logistic_EP_testtailored
5	31.4	96.875	98.9583333333334	GP_logistic_EP_testtailored
5	31.4	96.875	98.9583333333334	GP_logistic_EP_testtailored
6	2	82.2916666666667	82.2916666666667	GP_logistic_EP_testtailored
6	4	82.2916666666667	82.2916666666667	GP_logistic_EP_testtailored
6	6	82.2916666666667	82.2916666666667	GP_logistic_EP_testtailored
6	8	82.2916666666667	82.2916666666667	GP_logistic_EP_testtailored
6	10	82.2916666666667	82.2916666666667	GP_logistic_EP_testtailored
6	12	82.2916666666667	82.2916666666667	GP_logistic_EP_testtailored
6	14	82.2916666666667	82.2916666666667	GP_logistic_EP_testtailored
6	16	82.2916666666667	82.2916666666667	GP_logistic_EP_testtailored
6	18	82.2916666666667	82.2916666666667	GP_logistic_EP_testtailored
6	20	82.2916666666667	82.2916666666667	GP_logistic_EP_testtailored
6	25	82.2916666666667	82.2916666666667	GP_logistic_EP_testtailored
6	30	82.2916666666667	82.2916666666667	GP_logistic_EP_testtailored
6	31.4	82.2916666666667	82.2916666666667	GP_logistic_EP_testtailored
6	31.4	82.2916666666667	82.2916666666667	GP_logistic_EP_testtailored
6	31.4	82.2916666666667	82.2916666666667	GP_logistic_EP_testtailored
6	31.4	82.2916666666667	82.2916666666667	GP_logistic_EP_testtailored
6	31.4	82.2916666666667	82.2916666666667	GP_logistic_EP_testtailored
6	31.4	82.2916666666667	82.2916666666667	GP_logistic_EP_testtailored
2	4	73.75	95.8333333333333	GP_matlab
2	5	95.8333333333333	96.875	GP_matlab
2	6	92.7083333333333	96.875	GP_matlab
2	7	92.7083333333333	96.875	GP_matlab
2	8	92.7083333333333	95.8333333333333	GP_matlab
2	9	92.7083333333333	96.875	GP_matlab
2	10	92.7083333333333	96.875	GP_matlab
2	11	93.75	96.875	GP_matlab
2	12	92.7083333333333	96.875	GP_matlab
2	13	92.7083333333333	96.875	GP_matlab
2	14	94.7916666666667	96.875	GP_matlab
2	15	94.7916666666667	96.875	GP_matlab
2	16	94.7916666666667	95.8333333333333	GP_matlab
2	17	94.7916666666667	96.875	GP_matlab
2	18	94.7916666666667	96.875	GP_matlab
2	19	95.8333333333333	96.875	GP_matlab
2	20	96.875	96.875	GP_matlab
2	21	96.875	96.875	GP_matlab
2	22	96.875	96.875	GP_matlab
2	23	96.875	96.875	GP_matlab
2	24	96.875	96.875	GP_matlab
2	25	94.7916666666667	96.875	GP_matlab
2	26	96.875	96.875	GP_matlab
2	27	95.8333333333333	96.875	GP_matlab
2	28	94.7916666666667	96.875	GP_matlab
2	29	94.7916666666667	96.875	GP_matlab
2	30	95.8333333333333	96.875	GP_matlab
2	31	94.7916666666667	96.875	GP_matlab
2	31.4	94.7916666666667	96.875	GP_matlab
2	31.4	94.7916666666667	96.875	GP_matlab
2	31.4	96.875	96.875	GP_matlab
2	31.4	96.875	96.875	GP_matlab
2	31.4	96.875	96.875	GP_matlab
2	31.4	96.875	96.875	GP_matlab
2	31.4	96.875	96.875	GP_matlab
2	31.4	96.875	96.875	GP_matlab
2	31.4	92.7083333333333	96.875	GP_matlab
2	31.4	92.7083333333333	96.875	GP_matlab
2	31.4	96.875	96.875	GP_matlab
2	31.4	92.7083333333333	96.875	GP_matlab
2	31.4	94.7916666666667	96.875	GP_matlab
2	31.4	89.5833333333333	96.875	GP_matlab
2	31.4	90.625	96.875	GP_matlab
2	31.4	94.7916666666667	96.875	GP_matlab
2	31.4	94.7916666666667	96.875	GP_matlab
2	31.4	94.7916666666667	96.875	GP_matlab
2	31.4	94.7916666666667	96.875	GP_matlab
2	31.4	92.7083333333333	96.875	GP_matlab
2	31.4	96.875	97.9166666666667	GP_matlab
2	31.4	92.7083333333333	96.875	GP_matlab
2	31.4	92.7083333333333	96.875	GP_matlab
2	31.4	96.875	97.9166666666667	GP_matlab
2	31.4	92.7083333333333	96.875	GP_matlab
2	31.4	92.7083333333333	96.875	GP_matlab
2	31.4	73.75	96.875	GP_matlab
2	31.4	73.75	96.875	GP_matlab
2	31.4	81.25	96.875	GP_matlab
3	4	73.75	96.875	GP_matlab
3	6	76.0416666666667	84.375	GP_matlab
3	8	82.2916666666667	94.7916666666667	GP_matlab
3	10	73.75	89.5833333333333	GP_matlab
3	12	73.75	83.3333333333333	GP_matlab
3	14	88.5416666666667	94.7916666666667	GP_matlab
3	16	73.75	92.7083333333333	GP_matlab
3	18	73.75	95.8333333333333	GP_matlab
3	20	81.25	96.875	GP_matlab
3	25	81.25	95.8333333333333	GP_matlab
3	30	73.75	96.875	GP_matlab
3	31.4	77.0833333333334	94.7916666666667	GP_matlab
3	31.4	83.3333333333333	96.875	GP_matlab
3	31.4	94.7916666666667	95.8333333333333	GP_matlab
3	31.4	95.8333333333333	96.875	GP_matlab
3	31.4	87.5	95.8333333333333	GP_matlab
3	31.4	94.7916666666667	96.875	GP_matlab
1	2	73.75	73.75	GP_matlab
1	4	73.75	73.75	GP_matlab
1	6	73.75	81.25	GP_matlab
1	8	73.9583333333334	81.25	GP_matlab
1	10	73.9583333333334	81.25	GP_matlab
1	12	73.9583333333334	81.25	GP_matlab
1	14	73.9583333333334	82.2916666666667	GP_matlab
1	16	73.9583333333334	93.75	GP_matlab
1	18	73.9583333333334	93.75	GP_matlab
1	20	73.9583333333334	93.75	GP_matlab
1	25	73.9583333333334	93.75	GP_matlab
1	30	76.0416666666667	93.75	GP_matlab
1	31.4	76.0416666666667	91.6666666666667	GP_matlab
1	31.4	76.0416666666667	91.6666666666667	GP_matlab
1	31.4	80.2083333333333	86.4583333333333	GP_matlab
1	31.4	80.2083333333333	86.4583333333333	GP_matlab
1	31.4	80.2083333333333	86.4583333333333	GP_matlab
1	31.4	80.2083333333333	86.4583333333333	GP_matlab
4	2	73.75	96.875	GP_matlab
4	4	73.75	96.875	GP_matlab
4	6	94.7916666666667	96.875	GP_matlab
4	8	94.7916666666667	96.875	GP_matlab
4	10	94.7916666666667	96.875	GP_matlab
4	12	94.7916666666667	96.875	GP_matlab
4	14	95.8333333333333	96.875	GP_matlab
4	16	96.875	96.875	GP_matlab
4	18	96.875	96.875	GP_matlab
4	20	96.875	96.875	GP_matlab
4	25	96.875	96.875	GP_matlab
4	30	96.875	96.875	GP_matlab
4	31.4	96.875	96.875	GP_matlab
4	31.4	96.875	96.875	GP_matlab
4	31.4	96.875	96.875	GP_matlab
4	31.4	96.875	96.875	GP_matlab
4	31.4	96.875	96.875	GP_matlab
4	31.4	96.875	96.875	GP_matlab
5	2	73.75	96.875	GP_matlab
5	4	73.75	92.7083333333333	GP_matlab
5	6	93.75	97.9166666666667	GP_matlab
5	8	94.7916666666667	96.875	GP_matlab
5	10	94.7916666666667	96.875	GP_matlab
5	12	94.7916666666667	96.875	GP_matlab
5	14	96.875	96.875	GP_matlab
5	16	96.875	96.875	GP_matlab
5	18	96.875	96.875	GP_matlab
5	20	96.875	96.875	GP_matlab
5	25	96.875	96.875	GP_matlab
5	30	96.875	96.875	GP_matlab
5	31.4	96.875	96.875	GP_matlab
5	31.4	96.875	97.9166666666667	GP_matlab
5	31.4	96.875	96.875	GP_matlab
5	31.4	96.875	96.875	GP_matlab
5	31.4	96.875	96.875	GP_matlab
5	31.4	96.875	97.9166666666667	GP_matlab
6	2	82.2916666666667	82.2916666666667	GP_matlab
6	4	82.2916666666667	82.2916666666667	GP_matlab
6	6	82.2916666666667	82.2916666666667	GP_matlab
6	8	82.2916666666667	82.2916666666667	GP_matlab
6	10	82.2916666666667	82.2916666666667	GP_matlab
6	12	82.2916666666667	82.2916666666667	GP_matlab
6	14	82.2916666666667	82.2916666666667	GP_matlab
6	16	82.2916666666667	82.2916666666667	GP_matlab
6	18	82.2916666666667	82.2916666666667	GP_matlab
6	20	82.2916666666667	82.2916666666667	GP_matlab
6	25	82.2916666666667	82.2916666666667	GP_matlab
6	30	82.2916666666667	82.2916666666667	GP_matlab
6	31.4	82.2916666666667	82.2916666666667	GP_matlab
6	31.4	82.2916666666667	82.2916666666667	GP_matlab
6	31.4	82.2916666666667	82.2916666666667	GP_matlab
6	31.4	82.2916666666667	82.2916666666667	GP_matlab
6	31.4	82.2916666666667	82.2916666666667	GP_matlab
6	31.4	82.2916666666667	82.2916666666667	GP_matlab
