group	x	y	showSelected1
6	6	91.0526315789474	GP_logistic_EP_testtailored
6	8	91.0526315789474	GP_Erf_EP_testtailored
6	8	91.0526315789474	GP_Erf_EP_testtailored_2
6	8	91.0526315789474	GP_logistic_EP
6	8	91.0526315789474	GP_logistic_EP_testtailored
6	10	91.0526315789474	GP_Erf_EP_testtailored
6	10	91.0526315789474	GP_Erf_EP_testtailored_2
6	10	91.0526315789474	GP_logistic_EP
6	10	91.0526315789474	GP_logistic_EP_testtailored
6	12	91.0526315789474	GP_Erf_EP_testtailored
6	12	91.0526315789474	GP_Erf_EP_testtailored_2
6	12	91.0526315789474	GP_logistic_EP
6	12	91.0526315789474	GP_logistic_EP_testtailored
6	14	91.0526315789474	GP_Erf_EP_testtailored
6	14	91.0526315789474	GP_Erf_EP_testtailored_2
6	14	91.0526315789474	GP_logistic_EP
6	14	91.0526315789474	GP_logistic_EP_testtailored
6	16	91.0526315789474	GP_Erf_EP_testtailored
6	16	91.0526315789474	GP_Erf_EP_testtailored_2
6	16	91.0526315789474	GP_logistic_EP
6	16	91.0526315789474	GP_logistic_EP_testtailored
6	18	91.0526315789474	GP_Erf_EP_testtailored
6	18	91.0526315789474	GP_Erf_EP_testtailored_2
6	18	91.0526315789474	GP_logistic_EP
6	18	91.0526315789474	GP_logistic_EP_testtailored
6	20	91.0526315789474	GP_Erf_EP_testtailored
6	20	91.0526315789474	GP_Erf_EP_testtailored_2
6	20	91.0526315789474	GP_logistic_EP
6	20	91.0526315789474	GP_logistic_EP_testtailored
6	25	91.0526315789474	GP_Erf_EP_testtailored
6	25	91.0526315789474	GP_Erf_EP_testtailored_2
6	25	91.0526315789474	GP_logistic_EP
6	25	91.0526315789474	GP_logistic_EP_testtailored
6	30	91.0526315789474	GP_Erf_EP_testtailored
6	30	91.0526315789474	GP_Erf_EP_testtailored_2
6	30	91.0526315789474	GP_logistic_EP
6	30	91.0526315789474	GP_logistic_EP_testtailored
6	31.4	91.0526315789474	GP_Erf_EP_testtailored
6	31.4	91.0526315789474	GP_Erf_EP_testtailored_2
6	31.4	91.0526315789474	GP_logistic_EP
6	31.4	91.0526315789474	GP_logistic_EP_testtailored
6	31.4	91.0526315789474	GP_Erf_EP_testtailored
6	31.4	91.0526315789474	GP_Erf_EP_testtailored_2
6	31.4	91.0526315789474	GP_logistic_EP
6	31.4	91.0526315789474	GP_logistic_EP_testtailored
6	31.4	91.0526315789474	GP_Erf_EP_testtailored
6	31.4	91.0526315789474	GP_Erf_EP_testtailored_2
6	31.4	91.0526315789474	GP_logistic_EP
6	31.4	91.0526315789474	GP_logistic_EP_testtailored
6	31.4	91.0526315789474	GP_Erf_EP_testtailored
6	31.4	91.0526315789474	GP_Erf_EP_testtailored_2
6	31.4	91.0526315789474	GP_logistic_EP
6	31.4	91.0526315789474	GP_logistic_EP_testtailored
6	31.4	91.0526315789474	GP_Erf_EP_testtailored
6	31.4	91.0526315789474	GP_Erf_EP_testtailored_2
6	31.4	91.0526315789474	GP_logistic_EP
6	31.4	91.0526315789474	GP_logistic_EP_testtailored
6	31.4	91.0526315789474	GP_Erf_EP_testtailored
6	31.4	91.0526315789474	GP_Erf_EP_testtailored_2
6	31.4	91.0526315789474	GP_logistic_EP
6	31.4	91.0526315789474	GP_logistic_EP_testtailored
