group	x	y	showSelected1
4	31.4	96.875	GP_matlab
4	31.4	96.875	GP_Erf_EP_testtailored
4	31.4	96.875	GP_Erf_EP_testtailored_2
4	31.4	96.875	GP_LIN
4	31.4	96.875	GP_logistic_EP
4	31.4	96.875	GP_logistic_EP_testtailored
4	31.4	96.875	GP_matlab
4	31.4	96.875	GP_Erf_EP_testtailored
4	31.4	96.875	GP_Erf_EP_testtailored_2
4	31.4	96.875	GP_LIN
4	31.4	96.875	GP_logistic_EP
4	31.4	96.875	GP_logistic_EP_testtailored
4	31.4	96.875	GP_matlab
4	31.4	96.875	GP_Erf_EP_testtailored
4	31.4	96.875	GP_Erf_EP_testtailored_2
4	31.4	96.875	GP_LIN
4	31.4	96.875	GP_logistic_EP
4	31.4	96.875	GP_logistic_EP_testtailored
4	31.4	96.875	GP_matlab
4	31.4	96.875	GP_Erf_EP_testtailored
4	31.4	96.875	GP_Erf_EP_testtailored_2
4	31.4	96.875	GP_LIN
4	31.4	96.875	GP_logistic_EP
4	31.4	96.875	GP_logistic_EP_testtailored
4	31.4	96.875	GP_matlab
5	2	96.875	GP_Erf_EP_testtailored
5	2	96.875	GP_Erf_EP_testtailored_2
5	2	73.75	GP_LIN
5	2	96.875	GP_logistic_EP
5	2	96.875	GP_logistic_EP_testtailored
5	2	73.75	GP_matlab
5	4	96.875	GP_Erf_EP_testtailored
5	4	96.875	GP_Erf_EP_testtailored_2
5	4	73.75	GP_LIN
5	4	96.875	GP_logistic_EP
5	4	96.875	GP_logistic_EP_testtailored
5	4	73.75	GP_matlab
5	6	96.875	GP_Erf_EP_testtailored
5	6	96.875	GP_Erf_EP_testtailored_2
5	6	95.8333333333333	GP_LIN
5	6	92.7083333333333	GP_logistic_EP
5	6	96.875	GP_logistic_EP_testtailored
5	6	95.8333333333333	GP_matlab
5	8	96.875	GP_Erf_EP_testtailored
5	8	96.875	GP_Erf_EP_testtailored_2
5	8	96.875	GP_LIN
5	8	92.7083333333333	GP_logistic_EP
5	8	96.875	GP_logistic_EP_testtailored
5	8	96.875	GP_matlab
5	10	96.875	GP_Erf_EP_testtailored
5	10	96.875	GP_Erf_EP_testtailored_2
5	10	96.875	GP_LIN
5	10	96.875	GP_logistic_EP
5	10	96.875	GP_logistic_EP_testtailored
5	10	96.875	GP_matlab
5	12	96.875	GP_Erf_EP_testtailored
5	12	97.9166666666667	GP_Erf_EP_testtailored_2
5	12	96.875	GP_LIN
5	12	96.875	GP_logistic_EP
5	12	96.875	GP_logistic_EP_testtailored
5	12	96.875	GP_matlab
5	14	96.875	GP_Erf_EP_testtailored
5	14	97.9166666666667	GP_Erf_EP_testtailored_2
5	14	97.9166666666667	GP_LIN
5	14	96.875	GP_logistic_EP
5	14	96.875	GP_logistic_EP_testtailored
5	14	96.875	GP_matlab
5	16	96.875	GP_Erf_EP_testtailored
5	16	96.875	GP_Erf_EP_testtailored_2
5	16	96.875	GP_LIN
5	16	96.875	GP_logistic_EP
5	16	96.875	GP_logistic_EP_testtailored
5	16	96.875	GP_matlab
5	18	96.875	GP_Erf_EP_testtailored
5	18	96.875	GP_Erf_EP_testtailored_2
5	18	96.875	GP_LIN
5	18	96.875	GP_logistic_EP
5	18	96.875	GP_logistic_EP_testtailored
5	18	96.875	GP_matlab
5	20	96.875	GP_Erf_EP_testtailored
5	20	96.875	GP_Erf_EP_testtailored_2
5	20	96.875	GP_LIN
5	20	96.875	GP_logistic_EP
5	20	96.875	GP_logistic_EP_testtailored
5	20	96.875	GP_matlab
5	25	96.875	GP_Erf_EP_testtailored
5	25	96.875	GP_Erf_EP_testtailored_2
5	25	96.875	GP_LIN
5	25	96.875	GP_logistic_EP
5	25	96.875	GP_logistic_EP_testtailored
5	25	96.875	GP_matlab
5	30	96.875	GP_Erf_EP_testtailored
5	30	96.875	GP_Erf_EP_testtailored_2
5	30	96.875	GP_LIN
5	30	96.875	GP_logistic_EP
5	30	96.875	GP_logistic_EP_testtailored
5	30	96.875	GP_matlab
5	31.4	96.875	GP_Erf_EP_testtailored
5	31.4	96.875	GP_Erf_EP_testtailored_2
5	31.4	96.875	GP_LIN
5	31.4	96.875	GP_logistic_EP
5	31.4	96.875	GP_logistic_EP_testtailored
5	31.4	96.875	GP_matlab
5	31.4	96.875	GP_Erf_EP_testtailored
5	31.4	96.875	GP_Erf_EP_testtailored_2
5	31.4	96.875	GP_LIN
5	31.4	96.875	GP_logistic_EP
5	31.4	96.875	GP_logistic_EP_testtailored
5	31.4	96.875	GP_matlab
5	31.4	96.875	GP_Erf_EP_testtailored
5	31.4	96.875	GP_Erf_EP_testtailored_2
5	31.4	96.875	GP_LIN
5	31.4	96.875	GP_logistic_EP
5	31.4	96.875	GP_logistic_EP_testtailored
5	31.4	96.875	GP_matlab
5	31.4	96.875	GP_Erf_EP_testtailored
5	31.4	96.875	GP_Erf_EP_testtailored_2
5	31.4	96.875	GP_LIN
5	31.4	96.875	GP_logistic_EP
5	31.4	96.875	GP_logistic_EP_testtailored
5	31.4	96.875	GP_matlab
5	31.4	96.875	GP_Erf_EP_testtailored
5	31.4	96.875	GP_Erf_EP_testtailored_2
5	31.4	96.875	GP_LIN
5	31.4	96.875	GP_logistic_EP
5	31.4	98.9583333333334	GP_logistic_EP_testtailored
5	31.4	96.875	GP_matlab
5	31.4	96.875	GP_Erf_EP_testtailored
5	31.4	96.875	GP_Erf_EP_testtailored_2
5	31.4	96.875	GP_LIN
5	31.4	96.875	GP_logistic_EP
5	31.4	98.9583333333334	GP_logistic_EP_testtailored
5	31.4	96.875	GP_matlab
6	2	82.2916666666667	GP_Erf_EP_testtailored
6	2	82.2916666666667	GP_Erf_EP_testtailored_2
6	2	82.2916666666667	GP_LIN
6	2	82.2916666666667	GP_logistic_EP
6	2	82.2916666666667	GP_logistic_EP_testtailored
6	2	82.2916666666667	GP_matlab
6	4	82.2916666666667	GP_Erf_EP_testtailored
6	4	82.2916666666667	GP_Erf_EP_testtailored_2
6	4	82.2916666666667	GP_LIN
6	4	82.2916666666667	GP_logistic_EP
6	4	82.2916666666667	GP_logistic_EP_testtailored
6	4	82.2916666666667	GP_matlab
6	6	82.2916666666667	GP_Erf_EP_testtailored
6	6	82.2916666666667	GP_Erf_EP_testtailored_2
6	6	82.2916666666667	GP_LIN
6	6	82.2916666666667	GP_logistic_EP
6	6	82.2916666666667	GP_logistic_EP_testtailored
6	6	82.2916666666667	GP_matlab
6	8	82.2916666666667	GP_Erf_EP_testtailored
6	8	82.2916666666667	GP_Erf_EP_testtailored_2
6	8	82.2916666666667	GP_LIN
6	8	82.2916666666667	GP_logistic_EP
6	8	82.2916666666667	GP_logistic_EP_testtailored
6	8	82.2916666666667	GP_matlab
6	10	82.2916666666667	GP_Erf_EP_testtailored
6	10	82.2916666666667	GP_Erf_EP_testtailored_2
6	10	82.2916666666667	GP_LIN
6	10	82.2916666666667	GP_logistic_EP
6	10	82.2916666666667	GP_logistic_EP_testtailored
6	10	82.2916666666667	GP_matlab
6	12	82.2916666666667	GP_Erf_EP_testtailored
6	12	82.2916666666667	GP_Erf_EP_testtailored_2
6	12	82.2916666666667	GP_LIN
6	12	82.2916666666667	GP_logistic_EP
6	12	82.2916666666667	GP_logistic_EP_testtailored
6	12	82.2916666666667	GP_matlab
6	14	82.2916666666667	GP_Erf_EP_testtailored
6	14	82.2916666666667	GP_Erf_EP_testtailored_2
6	14	82.2916666666667	GP_LIN
6	14	82.2916666666667	GP_logistic_EP
6	14	82.2916666666667	GP_logistic_EP_testtailored
6	14	82.2916666666667	GP_matlab
6	16	82.2916666666667	GP_Erf_EP_testtailored
6	16	82.2916666666667	GP_Erf_EP_testtailored_2
6	16	82.2916666666667	GP_LIN
6	16	82.2916666666667	GP_logistic_EP
6	16	82.2916666666667	GP_logistic_EP_testtailored
6	16	82.2916666666667	GP_matlab
6	18	82.2916666666667	GP_Erf_EP_testtailored
6	18	82.2916666666667	GP_Erf_EP_testtailored_2
6	18	82.2916666666667	GP_LIN
6	18	82.2916666666667	GP_logistic_EP
6	18	82.2916666666667	GP_logistic_EP_testtailored
6	18	82.2916666666667	GP_matlab
6	20	82.2916666666667	GP_Erf_EP_testtailored
6	20	82.2916666666667	GP_Erf_EP_testtailored_2
6	20	82.2916666666667	GP_LIN
6	20	82.2916666666667	GP_logistic_EP
6	20	82.2916666666667	GP_logistic_EP_testtailored
6	20	82.2916666666667	GP_matlab
6	25	82.2916666666667	GP_Erf_EP_testtailored
6	25	82.2916666666667	GP_Erf_EP_testtailored_2
6	25	82.2916666666667	GP_LIN
6	25	82.2916666666667	GP_logistic_EP
6	25	82.2916666666667	GP_logistic_EP_testtailored
6	25	82.2916666666667	GP_matlab
6	30	82.2916666666667	GP_Erf_EP_testtailored
6	30	82.2916666666667	GP_Erf_EP_testtailored_2
6	30	82.2916666666667	GP_LIN
6	30	82.2916666666667	GP_logistic_EP
6	30	82.2916666666667	GP_logistic_EP_testtailored
6	30	82.2916666666667	GP_matlab
6	31.4	82.2916666666667	GP_Erf_EP_testtailored
6	31.4	82.2916666666667	GP_Erf_EP_testtailored_2
6	31.4	82.2916666666667	GP_LIN
6	31.4	82.2916666666667	GP_logistic_EP
6	31.4	82.2916666666667	GP_logistic_EP_testtailored
6	31.4	82.2916666666667	GP_matlab
6	31.4	82.2916666666667	GP_Erf_EP_testtailored
6	31.4	82.2916666666667	GP_Erf_EP_testtailored_2
6	31.4	82.2916666666667	GP_LIN
6	31.4	82.2916666666667	GP_logistic_EP
6	31.4	82.2916666666667	GP_logistic_EP_testtailored
6	31.4	82.2916666666667	GP_matlab
6	31.4	82.2916666666667	GP_Erf_EP_testtailored
6	31.4	82.2916666666667	GP_Erf_EP_testtailored_2
6	31.4	82.2916666666667	GP_LIN
6	31.4	82.2916666666667	GP_logistic_EP
6	31.4	82.2916666666667	GP_logistic_EP_testtailored
6	31.4	82.2916666666667	GP_matlab
6	31.4	82.2916666666667	GP_Erf_EP_testtailored
6	31.4	82.2916666666667	GP_Erf_EP_testtailored_2
6	31.4	82.2916666666667	GP_LIN
6	31.4	82.2916666666667	GP_logistic_EP
6	31.4	82.2916666666667	GP_logistic_EP_testtailored
6	31.4	82.2916666666667	GP_matlab
6	31.4	82.2916666666667	GP_Erf_EP_testtailored
6	31.4	82.2916666666667	GP_Erf_EP_testtailored_2
6	31.4	82.2916666666667	GP_LIN
6	31.4	82.2916666666667	GP_logistic_EP
6	31.4	82.2916666666667	GP_logistic_EP_testtailored
6	31.4	82.2916666666667	GP_matlab
6	31.4	82.2916666666667	GP_Erf_EP_testtailored
6	31.4	82.2916666666667	GP_Erf_EP_testtailored_2
6	31.4	82.2916666666667	GP_LIN
6	31.4	82.2916666666667	GP_logistic_EP
6	31.4	82.2916666666667	GP_logistic_EP_testtailored
6	31.4	82.2916666666667	GP_matlab
